"County","County Name","Election District - Precinct","Congressional","Legislative","Office Name","Office District","Candidate Name","Party","Winner","Early Votes","Election Night Votes","Mail-In Ballot 1 Votes","Provisional Votes","Mail-In Ballot 2 Votes" 
"02","Anne Arundel County","004-016","05","33A","Board of Education","004","Juan Carlos Villao","NON","","6","15","21","6","5" 
"02","Anne Arundel County","004-017","05","32","Board of Education","004","Sarah J. McDermott","NON","Y","12","36","44","9","7" 
"02","Anne Arundel County","004-017","05","32","Board of Education","004","Stephanie Mutchler","NON","Y","1","27","29","7","2" 
"02","Anne Arundel County","004-017","05","32","Board of Education","004","Juan Carlos Villao","NON","","0","26","6","2","2" 
"02","Anne Arundel County","004-018","05","21","Board of Education","004","Sarah J. McDermott","NON","Y","14","39","35","5","12" 
"02","Anne Arundel County","004-018","05","21","Board of Education","004","Stephanie Mutchler","NON","Y","6","13","13","1","3" 
"02","Anne Arundel County","004-018","05","21","Board of Education","004","Juan Carlos Villao","NON","","3","12","14","1","2" 
"02","Anne Arundel County","004-019","05","33A","Board of Education","004","Sarah J. McDermott","NON","Y","48","77","38","12","12" 
"02","Anne Arundel County","004-019","05","33A","Board of Education","004","Stephanie Mutchler","NON","Y","9","41","23","8","6" 
"02","Anne Arundel County","004-019","05","33A","Board of Education","004","Juan Carlos Villao","NON","","20","26","22","6","3" 
"02","Anne Arundel County","004-020","05","21","Board of Education","004","Sarah J. McDermott","NON","Y","63","72","160","11","24" 
"02","Anne Arundel County","004-020","05","21","Board of Education","004","Stephanie Mutchler","NON","Y","23","46","51","8","18" 
"02","Anne Arundel County","004-020","05","21","Board of Education","004","Juan Carlos Villao","NON","","14","22","31","4","1" 
"02","Anne Arundel County","004-021","05","33B","Board of Education","004","Sarah J. McDermott","NON","Y","16","64","50","13","8" 
"02","Anne Arundel County","004-021","05","33B","Board of Education","004","Stephanie Mutchler","NON","Y","6","17","21","3","3" 
"02","Anne Arundel County","004-021","05","33B","Board of Education","004","Juan Carlos Villao","NON","","3","15","9","5","2" 
"02","Anne Arundel County","004-022","05","33A","Board of Education","004","Sarah J. McDermott","NON","Y","14","86","49","16","7" 
"02","Anne Arundel County","004-022","05","33A","Board of Education","004","Stephanie Mutchler","NON","Y","13","28","11","4","1" 
"02","Anne Arundel County","004-022","05","33A","Board of Education","004","Juan Carlos Villao","NON","","2","34","4","3","5" 
"02","Anne Arundel County","004-023","05","33A","Board of Education","004","Sarah J. McDermott","NON","Y","56","124","138","21","27" 
"02","Anne Arundel County","004-023","05","33A","Board of Education","004","Stephanie Mutchler","NON","Y","33","60","69","5","8" 
"02","Anne Arundel County","004-023","05","33A","Board of Education","004","Juan Carlos Villao","NON","","13","48","42","3","9" 
"02","Anne Arundel County","004-024","05","33A","Board of Education","004","Sarah J. McDermott","NON","Y","39","110","47","11","19" 
"02","Anne Arundel County","004-024","05","33A","Board of Education","004","Stephanie Mutchler","NON","Y","18","43","25","11","7" 
"02","Anne Arundel County","004-024","05","33A","Board of Education","004","Juan Carlos Villao","NON","","9","44","21","0","7" 
"02","Anne Arundel County","005-001","03","33C","Board of Education","005","Tareque O. Farruk","NON","","10","32","21","3","3" 
"02","Anne Arundel County","005-001","03","33C","Board of Education","005","LaToya Nkongolo","NON","Y","18","78","46","5","9" 
"02","Anne Arundel County","005-001","03","33C","Board of Education","005","Dana Schallheim","NON","Y","35","149","119","16","16" 
"02","Anne Arundel County","005-002","03","33C","Board of Education","005","Tareque O. Farruk","NON","","8","33","20","1","3" 
"02","Anne Arundel County","005-002","03","33C","Board of Education","005","LaToya Nkongolo","NON","Y","15","54","44","9","17" 
"02","Anne Arundel County","005-002","03","33C","Board of Education","005","Dana Schallheim","NON","Y","50","114","149","18","21" 
"02","Anne Arundel County","005-003","03","33C","Board of Education","005","Tareque O. Farruk","NON","","2","23","12","2","1" 
"02","Anne Arundel County","005-003","03","33C","Board of Education","005","LaToya Nkongolo","NON","Y","17","65","33","6","5" 
"02","Anne Arundel County","005-003","03","33C","Board of Education","005","Dana Schallheim","NON","Y","45","118","117","17","29" 
"02","Anne Arundel County","005-004","03","33C","Board of Education","005","Tareque O. Farruk","NON","","3","23","13","3","4" 
"02","Anne Arundel County","005-004","03","33C","Board of Education","005","LaToya Nkongolo","NON","Y","13","55","16","8","7" 
"02","Anne Arundel County","005-004","03","33C","Board of Education","005","Dana Schallheim","NON","Y","21","140","100","10","20" 
"02","Anne Arundel County","005-005","03","33C","Board of Education","005","Tareque O. Farruk","NON","","1","11","8","3","0" 
"02","Anne Arundel County","005-005","03","33C","Board of Education","005","LaToya Nkongolo","NON","Y","12","53","25","3","5" 
"02","Anne Arundel County","005-005","03","33C","Board of Education","005","Dana Schallheim","NON","Y","22","97","78","15","27" 
"02","Anne Arundel County","005-006","03","33C","Board of Education","005","Tareque O. Farruk","NON","","1","19","8","0","2" 
"02","Anne Arundel County","005-006","03","33C","Board of Education","005","LaToya Nkongolo","NON","Y","12","61","23","9","5" 
"02","Anne Arundel County","005-006","03","33C","Board of Education","005","Dana Schallheim","NON","Y","29","127","98","18","30" 
"02","Anne Arundel County","005-007","03","31","Board of Education","005","Tareque O. Farruk","NON","","1","14","12","1","5" 
"02","Anne Arundel County","005-007","03","31","Board of Education","005","LaToya Nkongolo","NON","Y","14","61","31","1","3" 
"02","Anne Arundel County","005-007","03","31","Board of Education","005","Dana Schallheim","NON","Y","34","103","69","13","9" 
"02","Anne Arundel County","005-008","03","31","Board of Education","005","Tareque O. Farruk","NON","","4","17","10","5","1" 
"02","Anne Arundel County","005-008","03","31","Board of Education","005","LaToya Nkongolo","NON","Y","16","53","36","5","6" 
"02","Anne Arundel County","005-008","03","31","Board of Education","005","Dana Schallheim","NON","Y","37","166","159","13","19" 
"02","Anne Arundel County","005-009","03","31","Board of Education","005","Tareque O. Farruk","NON","","2","14","11","1","3" 
"02","Anne Arundel County","005-009","03","31","Board of Education","005","LaToya Nkongolo","NON","Y","14","59","30","4","11" 
"02","Anne Arundel County","005-009","03","31","Board of Education","005","Dana Schallheim","NON","Y","26","138","78","21","13" 
"02","Anne Arundel County","005-010","03","31","Board of Education","005","Tareque O. Farruk","NON","","7","9","3","2","3" 
"02","Anne Arundel County","005-010","03","31","Board of Education","005","LaToya Nkongolo","NON","Y","39","51","17","3","3" 
"02","Anne Arundel County","005-010","03","31","Board of Education","005","Dana Schallheim","NON","Y","27","58","58","13","7" 
"02","Anne Arundel County","005-011","03","33C","Board of Education","005","Tareque O. Farruk","NON","","7","19","7","2","3" 
"02","Anne Arundel County","005-011","03","33C","Board of Education","005","LaToya Nkongolo","NON","Y","7","59","28","3","6" 
"02","Anne Arundel County","005-011","03","33C","Board of Education","005","Dana Schallheim","NON","Y","37","154","124","19","33" 
"02","Anne Arundel County","005-012","03","33C","Board of Education","005","Tareque O. Farruk","NON","","3","18","12","4","1" 
"02","Anne Arundel County","005-012","03","33C","Board of Education","005","LaToya Nkongolo","NON","Y","35","82","42","13","14" 
"02","Anne Arundel County","005-012","03","33C","Board of Education","005","Dana Schallheim","NON","Y","38","141","125","19","23" 
"02","Anne Arundel County","005-013","03","33C","Board of Education","005","Tareque O. Farruk","NON","","5","34","18","3","1" 
"02","Anne Arundel County","005-013","03","33C","Board of Education","005","LaToya Nkongolo","NON","Y","13","71","22","4","5" 
"02","Anne Arundel County","005-013","03","33C","Board of Education","005","Dana Schallheim","NON","Y","34","120","108","14","25" 
"02","Anne Arundel County","005-014","03","31","Board of Education","005","Tareque O. Farruk","NON","","5","19","12","3","5" 
"02","Anne Arundel County","005-014","03","31","Board of Education","005","LaToya Nkongolo","NON","Y","21","66","42","8","7" 
"02","Anne Arundel County","005-014","03","31","Board of Education","005","Dana Schallheim","NON","Y","31","118","143","11","27" 
"02","Anne Arundel County","005-015","03","31","Board of Education","005","Tareque O. Farruk","NON","","4","27","7","2","0" 
"02","Anne Arundel County","005-015","03","31","Board of Education","005","LaToya Nkongolo","NON","Y","13","49","19","2","3" 
"02","Anne Arundel County","005-015","03","31","Board of Education","005","Dana Schallheim","NON","Y","29","110","89","12","10" 
"02","Anne Arundel County","005-016","03","33C","Board of Education","005","Tareque O. Farruk","NON","","4","14","9","0","1" 
"02","Anne Arundel County","005-016","03","33C","Board of Education","005","LaToya Nkongolo","NON","Y","16","48","27","5","2" 
"02","Anne Arundel County","005-016","03","33C","Board of Education","005","Dana Schallheim","NON","Y","29","89","102","18","27" 
"02","Anne Arundel County","005-017","03","33C","Board of Education","005","Tareque O. Farruk","NON","","4","35","14","5","0" 
"02","Anne Arundel County","005-017","03","33C","Board of Education","005","LaToya Nkongolo","NON","Y","8","53","16","3","4" 
"02","Anne Arundel County","005-017","03","33C","Board of Education","005","Dana Schallheim","NON","Y","28","162","130","26","36" 
"02","Anne Arundel County","005-018","03","33C","Board of Education","005","Tareque O. Farruk","NON","","16","69","47","7","4" 
"02","Anne Arundel County","005-018","03","33C","Board of Education","005","LaToya Nkongolo","NON","Y","24","91","67","3","9" 
"02","Anne Arundel County","005-018","03","33C","Board of Education","005","Dana Schallheim","NON","Y","97","248","234","20","60" 
"02","Anne Arundel County","005-019","03","33B","Board of Education","005","Tareque O. Farruk","NON","","18","32","18","7","4" 
"02","Anne Arundel County","005-019","03","33B","Board of Education","005","LaToya Nkongolo","NON","Y","23","96","45","7","15" 
"02","Anne Arundel County","005-019","03","33B","Board of Education","005","Dana Schallheim","NON","Y","50","172","219","9","53" 
"02","Anne Arundel County","005-020","03","30A","Board of Education","005","Tareque O. Farruk","NON","","9","15","24","4","3" 
"02","Anne Arundel County","005-020","03","30A","Board of Education","005","LaToya Nkongolo","NON","Y","24","60","38","9","6" 
"02","Anne Arundel County","005-020","03","30A","Board of Education","005","Dana Schallheim","NON","Y","26","89","133","7","29" 
"02","Anne Arundel County","005-021","03","33C","Board of Education","005","Tareque O. Farruk","NON","","16","35","13","1","1" 
"02","Anne Arundel County","005-021","03","33C","Board of Education","005","LaToya Nkongolo","NON","Y","21","88","34","7","10" 
"02","Anne Arundel County","005-021","03","33C","Board of Education","005","Dana Schallheim","NON","Y","34","172","103","23","29" 
"02","Anne Arundel County","005-022","03","31","Board of Education","005","Tareque O. Farruk","NON","","1","21","15","3","0" 
"02","Anne Arundel County","005-022","03","31","Board of Education","005","LaToya Nkongolo","NON","Y","4","36","9","3","6" 
"02","Anne Arundel County","005-022","03","31","Board of Education","005","Dana Schallheim","NON","Y","20","81","47","9","7" 
"02","Anne Arundel County","005-023","03","30A","Board of Education","005","Tareque O. Farruk","NON","","8","23","17","0","2" 
"02","Anne Arundel County","005-023","03","30A","Board of Education","005","LaToya Nkongolo","NON","Y","20","48","26","5","6" 
"02","Anne Arundel County","005-023","03","30A","Board of Education","005","Dana Schallheim","NON","Y","36","143","127","19","30" 
"02","Anne Arundel County","005-024","03","31","Board of Education","005","Tareque O. Farruk","NON","","5","19","12","1","0" 
"02","Anne Arundel County","005-024","03","31","Board of Education","005","LaToya Nkongolo","NON","Y","20","55","26","6","6" 
"02","Anne Arundel County","005-024","03","31","Board of Education","005","Dana Schallheim","NON","Y","38","85","100","19","23" 
"02","Anne Arundel County","005-025","05","33A","Board of Education","005","Tareque O. Farruk","NON","","9","15","14","1","2" 
"02","Anne Arundel County","005-025","05","33A","Board of Education","005","LaToya Nkongolo","NON","Y","8","16","18","2","3" 
"02","Anne Arundel County","005-025","05","33A","Board of Education","005","Dana Schallheim","NON","Y","20","24","41","12","10" 
"02","Anne Arundel County","005-026","03","30A","Board of Education","005","Tareque O. Farruk","NON","","6","40","17","2","5" 
"02","Anne Arundel County","005-026","03","30A","Board of Education","005","LaToya Nkongolo","NON","Y","15","43","44","6","13" 
"02","Anne Arundel County","005-026","03","30A","Board of Education","005","Dana Schallheim","NON","Y","33","117","106","14","23" 
"02","Anne Arundel County","005-027","03","33C","Board of Education","005","Tareque O. Farruk","NON","","6","29","11","4","0" 
"02","Anne Arundel County","005-027","03","33C","Board of Education","005","LaToya Nkongolo","NON","Y","13","44","25","2","3" 
